<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTS,0,240506,123216,114600,3
RTS,0,240506,123216,114600,1
RTS,0,240506,123216,114600,1
RTS,0,240506,123216,114600,2
RTS,0,240506,123216,114610,2
RTS,0,240506,123216,114610,2
RTS,0,240506,123216,114610,2
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114620,3
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114630,3
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,5
RTS,0,240506,123216,114630,2
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,3
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114630,3
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,2
RTS,0,240506,123216,114640,2
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,2
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114650,1
RTS,0,240506,123216,114650,1
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114650,1
RTS,0,240506,123216,114650,1
RTS,0,240506,123216,114650,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114650,2
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,5
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114640,4
RTS,0,240506,123216,114640,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114620,1
RTS,0,240506,123216,114620,2
RTS,0,240506,123216,114610,1
RTS,0,240506,123216,114610,2
RTS,0,240506,123216,114610,3
RTS,0,240506,123216,114610,1
RTS,0,240506,123216,114620,2
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114610,1
RTS,0,240506,123216,114610,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114610,1
RTS,0,240506,123216,114610,1
RTS,0,240506,123216,114630,1
RTS,0,240506,123216,114610,1
RTS,0,240506,123216,114610,1
RTS,0,240506,123217,114630,2
RTS,0,240506,123217,114630,2
RTS,0,240506,123217,114630,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,4
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,3
RTS,0,240506,123217,114650,3
RTS,0,240506,123217,114650,1
RTS,0,240506,123217,114650,1
RTS,0,240506,123217,114650,1
RTS,0,240506,123217,114650,1
RTS,0,240506,123217,114650,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,3
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114660,3
RTS,0,240506,123217,114660,2
RTS,0,240506,123217,114660,4
RTS,0,240506,123217,114670,1
RTS,0,240506,123217,114670,3
RTS,0,240506,123217,114670,1
RTS,0,240506,123217,114670,1
RTS,0,240506,123217,114670,1
RTS,0,240506,123217,114670,3
RTS,0,240506,123217,114670,1
RTS,0,240506,123217,114670,4
RTS,0,240506,123217,114680,1
RTS,0,240506,123217,114680,1
RTS,0,240506,123217,114680,1
RTS,0,240506,123217,114680,1
RTS,0,240506,123217,114660,2
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114650,5
RTS,0,240506,123217,114650,2
RTS,0,240506,123217,114650,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114660,1
RTS,0,240506,123217,114670,1
RTS,0,240506,123217,114640,1
RTS,0,240506,123217,114640,3
RTS,0,240506,123218,114660,1
RTS,0,240506,123218,114670,2
RTS,0,240506,123218,114650,1
RTS,0,240506,123218,114670,1
RTS,0,240506,123218,114670,1
RTS,0,240506,123218,114660,1
RTS,0,240506,123218,114670,3
RTS,0,240506,123218,114670,2
RTS,0,240506,123218,114670,2
RTS,0,240506,123218,114670,2
RTS,0,240506,123218,114670,1
RTS,0,240506,123218,114670,1
RTS,0,240506,123218,114670,1
RTS,0,240506,123218,114680,2
RTS,0,240506,123218,114680,1
RTS,0,240506,123218,114680,1
RTS,0,240506,123218,114680,2
RTS,0,240506,123219,114690,1
RTS,0,240506,123219,114690,1
RTS,0,240506,123219,114690,3
RTS,0,240506,123219,114690,4
RTS,0,240506,123219,114680,1
RTS,0,240506,123219,114680,1
RTS,0,240506,123219,114680,1
RTS,0,240506,123219,114680,1
RTS,0,240506,123219,114680,1
RTS,0,240506,123219,114680,1
RTS,0,240506,123219,114680,1
RTS,0,240506,123219,114680,3
RTS,0,240506,123219,114680,2
RTS,0,240506,123219,114690,1
RTS,0,240506,123220,114690,1
RTS,0,240506,123220,114690,2
RTS,0,240506,123220,114690,2
RTS,0,240506,123220,114690,2
RTS,0,240506,123220,114690,3
RTS,0,240506,123220,114690,2
RTS,0,240506,123220,114690,1
RTS,0,240506,123220,114690,1
RTS,0,240506,123220,114690,2
RTS,0,240506,123220,114700,1
RTS,0,240506,123220,114700,1
RTS,0,240506,123220,114700,1
RTS,0,240506,123220,114700,4
RTS,0,240506,123220,114700,3
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114700,5
RTS,0,240506,123221,114700,4
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,22
RTS,0,240506,123221,114710,2
RTS,0,240506,123221,114710,3
RTS,0,240506,123221,114710,4
RTS,0,240506,123221,114710,10
RTS,0,240506,123221,114710,3
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,3
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114710,2
RTS,0,240506,123221,114710,1
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114700,1
RTS,0,240506,123221,114690,1
RTS,0,240506,123221,114690,3
RTS,0,240506,123221,114690,2
RTS,0,240506,123222,114690,1
RTS,0,240506,123222,114690,2
RTS,0,240506,123222,114700,2
RTS,0,240506,123222,114700,1
RTS,0,240506,123222,114700,2
RTS,0,240506,123222,114700,2
RTS,0,240506,123222,114700,1
RTS,0,240506,123222,114700,2
RTS,0,240506,123222,114700,1
RTS,0,240506,123222,114710,1
RTS,0,240506,123223,114710,1
RTS,0,240506,123223,114720,1
RTS,0,240506,123223,114720,1
RTS,0,240506,123223,114720,3
RTS,0,240506,123223,114720,7
RTS,0,240506,123224,114710,1
RTS,0,240506,123225,114720,1
RTS,0,240506,123225,114720,1
RTS,0,240506,123225,114720,1
RTS,0,240506,123225,114720,1
RTS,0,240506,123225,114710,1
RTS,0,240506,123225,114710,1
RTS,0,240506,123225,114700,1
RTS,0,240506,123225,114700,1
RTS,0,240506,123225,114700,1
RTS,0,240506,123225,114690,1
RTS,0,240506,123225,114690,1
RTS,0,240506,123225,114690,1
RTS,0,240506,123226,114700,1
RTS,0,240506,123226,114700,1
RTS,0,240506,123226,114700,1
RTS,0,240506,123226,114710,4
RTS,0,240506,123226,114710,3
RTS,0,240506,123226,114710,1
RTS,0,240506,123226,114700,1
RTS,0,240506,123227,114710,4
RTS,0,240506,123227,114700,1
RTS,0,240506,123227,114700,1
RTS,0,240506,123227,114710,4
RTS,0,240506,123227,114710,1
RTS,0,240506,123227,114710,1
RTS,0,240506,123228,114710,1
RTS,0,240506,123228,114720,1
RTS,0,240506,123228,114710,1
RTS,0,240506,123228,114720,10
RTS,0,240506,123229,114720,8
RTS,0,240506,123229,114720,1
RTS,0,240506,123229,114720,1
RTS,0,240506,123229,114720,1
RTS,0,240506,123229,114720,1
RTS,0,240506,123229,114720,1
RTS,0,240506,123229,114720,2
RTS,0,240506,123229,114730,1
RTS,0,240506,123229,114730,1
RTS,0,240506,123229,114730,1
RTS,0,240506,123229,114730,2
RTS,0,240506,123229,114730,1
RTS,0,240506,123229,114730,1
RTS,0,240506,123229,114720,2
RTS,0,240506,123229,114720,1
RTS,0,240506,123229,114720,1
RTS,0,240506,123229,114720,2
RTS,0,240506,123229,114720,1
RTS,0,240506,123229,114720,1
RTS,0,240506,123230,114720,1
RTS,0,240506,123230,114720,1
RTS,0,240506,123230,114710,1
RTS,0,240506,123230,114710,1
RTS,0,240506,123230,114710,2
RTS,0,240506,123230,114700,1
RTS,0,240506,123230,114720,1
RTS,0,240506,123230,114710,1
RTS,0,240506,123230,114700,1
RTS,0,240506,123230,114730,1
RTS,0,240506,123231,114720,1
RTS,0,240506,123231,114720,3
RTS,0,240506,123231,114730,1
RTS,0,240506,123231,114730,1
RTS,0,240506,123231,114730,3
RTS,0,240506,123231,114720,1
RTS,0,240506,123231,114730,1
RTS,0,240506,123231,114730,2
RTS,0,240506,123231,114730,2
RTS,0,240506,123231,114740,1
RTS,0,240506,123231,114740,2
RTS,0,240506,123232,114740,1
RTS,0,240506,123232,114740,2
RTS,0,240506,123233,114730,1
RTS,0,240506,123233,114740,1
RTS,0,240506,123233,114740,4
RTS,0,240506,123233,114740,1
RTS,0,240506,123233,114740,1
RTS,0,240506,123233,114740,34
RTS,0,240506,123233,114750,1
RTS,0,240506,123233,114750,1
RTS,0,240506,123233,114750,4
RTS,0,240506,123233,114750,2
RTS,0,240506,123233,114750,3
RTS,0,240506,123233,114750,1
RTS,0,240506,123233,114750,1
RTS,0,240506,123233,114750,1
RTS,0,240506,123233,114750,4
RTS,0,240506,123233,114740,1
RTS,0,240506,123233,114750,1
RTS,0,240506,123233,114750,1
RTS,0,240506,123234,114760,3
RTS,0,240506,123235,114750,3
RTS,0,240506,123235,114750,1
RTS,0,240506,123235,114750,1
RTS,0,240506,123235,114750,2
RTS,0,240506,123235,114750,1
RTS,0,240506,123235,114760,1
RTS,0,240506,123235,114750,1
RTS,0,240506,123235,114750,1
RTS,0,240506,123240,114760,2
RTS,0,240506,123240,114760,4
RTS,0,240506,123240,114760,1
RTS,0,240506,123240,114760,3
RTS,0,240506,123240,114760,1
RTS,0,240506,123240,114760,1
RTS,0,240506,123240,114760,2
RTS,0,240506,123240,114760,1
RTS,0,240506,123240,114770,1
RTS,0,240506,123240,114770,1
RTS,0,240506,123240,114770,1
RTS,0,240506,123240,114770,6
RTS,0,240506,123240,114770,2
RTS,0,240506,123240,114770,1
RTS,0,240506,123240,114770,1
RTS,0,240506,123240,114780,1
RTS,0,240506,123240,114780,1
RTS,0,240506,123240,114780,7
RTS,0,240506,123240,114780,1
RTS,0,240506,123240,114780,1
RTS,0,240506,123240,114780,1
RTS,0,240506,123240,114780,3
RTS,0,240506,123240,114780,1
RTS,0,240506,123240,114790,4
RTS,0,240506,123240,114790,1
RTS,0,240506,123240,114790,1
RTS,0,240506,123240,114790,1
RTS,0,240506,123240,114790,5
RTS,0,240506,123240,114790,1
RTS,0,240506,123240,114800,1
RTS,0,240506,123240,114800,1
RTS,0,240506,123240,114800,2
RTS,0,240506,123240,114800,3
RTS,0,240506,123240,114800,7
RTS,0,240506,123240,114800,5
RTS,0,240506,123240,114800,2
RTS,0,240506,123240,114800,5
RTS,0,240506,123240,114800,1
RTS,0,240506,123240,114800,4
RTS,0,240506,123240,114810,2
RTS,0,240506,123240,114810,1
RTS,0,240506,123240,114810,1
RTS,0,240506,123240,114810,1
RTS,0,240506,123240,114810,4
RTS,0,240506,123240,114800,4
RTS,0,240506,123240,114800,1
RTS,0,240506,123240,114810,4
RTS,0,240506,123240,114820,1
RTS,0,240506,123240,114820,2
RTS,0,240506,123240,114820,1
RTS,0,240506,123240,114820,1
RTS,0,240506,123240,114820,4
RTS,0,240506,123240,114810,1
RTS,0,240506,123240,114820,1
RTS,0,240506,123241,114820,4
RTS,0,240506,123241,114820,5
RTS,0,240506,123241,114820,1
RTS,0,240506,123241,114810,1
RTS,0,240506,123241,114820,1
RTS,0,240506,123242,114820,2
RTS,0,240506,123242,114820,5
RTS,0,240506,123242,114820,2
RTS,0,240506,123243,114810,1
RTS,0,240506,123243,114810,1
RTS,0,240506,123243,114810,2
RTS,0,240506,123243,114810,3
RTS,0,240506,123243,114810,2
RTS,0,240506,123243,114800,1
RTS,0,240506,123244,114800,4
RTS,0,240506,123244,114790,2
RTS,0,240506,123244,114790,1
RTS,0,240506,123244,114790,2
RTS,0,240506,123244,114790,3
RTS,0,240506,123244,114790,1
RTS,0,240506,123244,114790,2
RTS,0,240506,123244,114780,4
RTS,0,240506,123245,114780,1
RTS,0,240506,123245,114780,1
RTS,0,240506,123245,114790,5
RTS,0,240506,123245,114800,1
RTS,0,240506,123247,114800,1
RTS,0,240506,123247,114800,1
RTS,0,240506,123248,114800,1
RTS,0,240506,123249,114790,1
RTS,0,240506,123249,114790,1
RTS,0,240506,123249,114790,1
RTS,0,240506,123250,114790,2
RTS,0,240506,123252,114810,1
RTS,0,240506,123256,114810,1
RTS,0,240506,123259,114810,3
RTS,0,240506,123259,114810,1
RTS,0,240506,123259,114810,1
RTS,0,240506,123259,114810,1
RTS,0,240506,123300,114820,2
RTS,0,240506,123300,114810,1
RTS,0,240506,123300,114810,1
RTS,0,240506,123300,114810,1
RTS,0,240506,123301,114810,1
RTS,0,240506,123301,114810,1
RTS,0,240506,123301,114810,1
RTS,0,240506,123301,114810,2
RTS,0,240506,123301,114820,1
RTS,0,240506,123302,114810,1
RTS,0,240506,123302,114810,2
RTS,0,240506,123303,114800,1
RTS,0,240506,123303,114800,1
RTS,0,240506,123303,114810,1
RTS,0,240506,123303,114810,1
RTS,0,240506,123303,114810,2
RTS,0,240506,123304,114800,1
RTS,0,240506,123305,114800,3
RTS,0,240506,123305,114800,3
RTS,0,240506,123305,114800,10
RTS,0,240506,123305,114800,1
RTS,0,240506,123305,114790,1
RTS,0,240506,123305,114790,1
RTS,0,240506,123305,114790,1
RTS,0,240506,123307,114790,2
RTS,0,240506,123307,114790,1
RTS,0,240506,123307,114790,2
RTS,0,240506,123307,114780,1
RTS,0,240506,123307,114790,1
RTS,0,240506,123307,114790,2
RTS,0,240506,123307,114790,2
RTS,0,240506,123307,114790,3
RTS,0,240506,123307,114790,4
RTS,0,240506,123307,114800,1
RTS,0,240506,123307,114800,3
RTS,0,240506,123307,114800,1
RTS,0,240506,123307,114800,4
RTS,0,240506,123307,114800,1
RTS,0,240506,123307,114800,5
RTS,0,240506,123307,114800,7
RTS,0,240506,123307,114800,1
RTS,0,240506,123307,114800,7
RTS,0,240506,123307,114800,8
RTS,0,240506,123307,114800,4
RTS,0,240506,123307,114800,3
RTS,0,240506,123307,114800,3
RTS,0,240506,123308,114800,1
RTS,0,240506,123308,114790,1
RTS,0,240506,123308,114790,1
RTS,0,240506,123308,114790,1
RTS,0,240506,123308,114790,4
RTS,0,240506,123308,114790,1
RTS,0,240506,123308,114790,2
RTS,0,240506,123308,114800,2
RTS,0,240506,123308,114800,3
RTS,0,240506,123308,114790,3
RTS,0,240506,123308,114790,1
RTS,0,240506,123308,114790,1
RTS,0,240506,123309,114790,1
RTS,0,240506,123311,114790,1
RTS,0,240506,123312,114780,2
RTS,0,240506,123312,114780,1
RTS,0,240506,123314,114770,3
RTS,0,240506,123314,114770,1
RTS,0,240506,123315,114760,1
RTS,0,240506,123315,114760,1
RTS,0,240506,123315,114770,1
RTS,0,240506,123316,114770,1
RTS,0,240506,123317,114770,2
RTS,0,240506,123320,114770,2
RTS,0,240506,123320,114770,3
RTS,0,240506,123320,114770,2
RTS,0,240506,123320,114770,1
RTS,0,240506,123320,114770,3
RTS,0,240506,123320,114770,7
RTS,0,240506,123320,114770,2
RTS,0,240506,123320,114770,1
RTS,0,240506,123320,114770,3
RTS,0,240506,123320,114770,4
RTS,0,240506,123320,114780,1
RTS,0,240506,123320,114780,2
RTS,0,240506,123320,114780,2
RTS,0,240506,123320,114780,7
RTS,0,240506,123320,114780,1
RTS,0,240506,123320,114780,2
RTS,0,240506,123320,114780,1
RTS,0,240506,123320,114790,2
RTS,0,240506,123320,114790,3
RTS,0,240506,123320,114790,1
RTS,0,240506,123320,114790,2
RTS,0,240506,123321,114800,3
RTS,0,240506,123321,114800,1
RTS,0,240506,123321,114800,1
RTS,0,240506,123321,114800,1
RTS,0,240506,123321,114810,1
RTS,0,240506,123321,114810,3
RTS,0,240506,123321,114810,1
RTS,0,240506,123321,114800,2
RTS,0,240506,123321,114800,1
RTS,0,240506,123321,114800,1
RTS,0,240506,123321,114800,4
RTS,0,240506,123321,114800,1
RTS,0,240506,123321,114800,1
RTS,0,240506,123321,114800,1
RTS,0,240506,123321,114800,2
RTS,0,240506,123321,114790,1
RTS,0,240506,123321,114790,4
RTS,0,240506,123321,114790,1
RTS,0,240506,123321,114790,1
RTS,0,240506,123321,114790,3
RTS,0,240506,123321,114790,1
RTS,0,240506,123321,114790,1
RTS,0,240506,123321,114780,1
RTS,0,240506,123321,114780,3
RTS,0,240506,123321,114780,2
RTS,0,240506,123321,114780,1
RTS,0,240506,123327,114790,1
RTS,0,240506,123327,114790,1
RTS,0,240506,123330,114780,1
RTS,0,240506,123330,114780,1
RTS,0,240506,123330,114780,1
RTS,0,240506,123330,114780,4
RTS,0,240506,123330,114780,1
RTS,0,240506,123330,114780,3
RTS,0,240506,123330,114780,1
RTS,0,240506,123330,114780,1
RTS,0,240506,123330,114780,1
RTS,0,240506,123330,114780,2
RTS,0,240506,123330,114780,2
RTS,0,240506,123330,114780,1
RTS,0,240506,123331,114780,2
RTS,0,240506,123331,114780,1
RTS,0,240506,123332,114780,2
RTS,0,240506,123334,114780,3
RTS,0,240506,123334,114780,2
RTS,0,240506,123334,114770,1
RTS,0,240506,123338,114770,1
RTS,0,240506,123339,114770,1
RTS,0,240506,123342,114770,3
RTS,0,240506,123342,114770,1
RTS,0,240506,123342,114770,3
RTS,0,240506,123342,114770,3
RTS,0,240506,123343,114770,4
RTS,0,240506,123343,114770,2
RTS,0,240506,123343,114770,3
RTS,0,240506,123343,114770,1
RTS,0,240506,123343,114770,11
RTS,0,240506,123343,114770,1
RTS,0,240506,123343,114770,1
RTS,0,240506,123345,114770,2
RTS,0,240506,123345,114770,3
RTS,0,240506,123352,114770,1
RTS,0,240506,123352,114770,1
RTS,0,240506,123353,114770,1
RTS,0,240506,123354,114770,1
RTS,0,240506,123355,114780,4
RTS,0,240506,123355,114790,1
RTS,0,240506,123355,114790,2
RTS,0,240506,123355,114790,5
RTS,0,240506,123355,114790,5
RTS,0,240506,123355,114790,4
RTS,0,240506,123356,114800,4
RTS,0,240506,123356,114800,1
RTS,0,240506,123356,114810,1
RTS,0,240506,123356,114810,1
RTS,0,240506,123356,114820,9
RTS,0,240506,123356,114820,3
RTS,0,240506,123356,114820,1
RTS,0,240506,123356,114820,4
RTS,0,240506,123356,114820,1
RTS,0,240506,123356,114820,1
RTS,0,240506,123356,114820,1
RTS,0,240506,123356,114820,2
RTS,0,240506,123356,114820,1
RTS,0,240506,123356,114820,1
RTS,0,240506,123356,114820,1
RTS,0,240506,123356,114820,2
RTS,0,240506,123357,114830,2
RTS,0,240506,123358,114830,2
RTS,0,240506,123358,114820,1
RTS,0,240506,123359,114830,1
RTS,0,240506,123400,114810,1
RTS,0,240506,123400,114810,1
RTS,0,240506,123401,114810,1
RTS,0,240506,123401,114810,2
RTS,0,240506,123401,114810,1
RTS,0,240506,123401,114820,1
RTS,0,240506,123401,114820,1
RTS,0,240506,123401,114820,3
RTS,0,240506,123401,114820,1
RTS,0,240506,123401,114820,1
RTS,0,240506,123401,114830,1
RTS,0,240506,123401,114820,1
RTS,0,240506,123402,114820,3
RTS,0,240506,123402,114810,2
RTS,0,240506,123402,114820,1
RTS,0,240506,123402,114820,1
RTS,0,240506,123402,114810,1
RTS,0,240506,123403,114820,4
RTS,0,240506,123406,114820,2
RTS,0,240506,123407,114820,1
RTS,0,240506,123407,114820,1
RTS,0,240506,123407,114820,4
RTS,0,240506,123407,114830,3
RTS,0,240506,123407,114830,2
RTS,0,240506,123407,114830,1
RTS,0,240506,123407,114830,1
RTS,0,240506,123407,114830,5
RTS,0,240506,123407,114830,1
RTS,0,240506,123407,114830,1
RTS,0,240506,123410,114830,1
RTS,0,240506,123410,114830,3
RTS,0,240506,123410,114830,1
RTS,0,240506,123411,114820,1
RTS,0,240506,123412,114820,2
RTS,0,240506,123417,114820,2
RTS,0,240506,123417,114820,1
RTS,0,240506,123417,114820,1
RTS,0,240506,123418,114810,1
RTS,0,240506,123420,114820,1
RTS,0,240506,123420,114830,1
RTS,0,240506,123424,114820,1
RTS,0,240506,123424,114830,4
RTS,0,240506,123424,114820,1
RTS,0,240506,123432,114820,1
RTS,0,240506,123432,114820,4
RTS,0,240506,123432,114820,4
RTS,0,240506,123432,114820,1
RTS,0,240506,123435,114830,2
RTS,0,240506,123437,114830,2
RTS,0,240506,123439,114830,3
RTS,0,240506,123439,114830,2
RTS,0,240506,123440,114830,1
RTS,0,240506,123440,114830,4
RTS,0,240506,123440,114830,1
RTS,0,240506,123441,114820,1
RTS,0,240506,123441,114820,1
RTS,0,240506,123441,114830,1
RTS,0,240506,123443,114830,1
RTS,0,240506,123444,114830,3
RTS,0,240506,123450,114830,1
RTS,0,240506,123453,114830,6
RTS,0,240506,123453,114830,2
RTS,0,240506,123453,114830,1
RTS,0,240506,123453,114840,2
RTS,0,240506,123453,114840,2
RTS,0,240506,123453,114840,1
RTS,0,240506,123453,114840,1
RTS,0,240506,123453,114840,1
RTS,0,240506,123453,114840,1
RTS,0,240506,123454,114840,1
RTS,0,240506,123456,114840,5
RTS,0,240506,123457,114840,9
RTS,0,240506,123457,114840,11
RTS,0,240506,123457,114840,2
RTS,0,240506,123457,114840,1
RTS,0,240506,123459,114850,2
RTS,0,240506,123459,114850,2
RTS,0,240506,123459,114850,4
RTS,0,240506,123459,114850,8
RTS,0,240506,123459,114850,1
RTS,0,240506,123459,114850,1
RTS,0,240506,123459,114850,1
RTS,0,240506,123459,114850,2
RTS,0,240506,123459,114850,2
RTS,0,240506,123459,114850,1
RTS,0,240506,123459,114850,2
RTS,0,240506,123459,114850,1
RTS,0,240506,123459,114850,1
RTS,0,240506,123501,114860,1
RTS,0,240506,123501,114860,1
RTS,0,240506,123501,114860,1
RTS,0,240506,123501,114860,2
RTS,0,240506,123501,114850,1
RTS,0,240506,123501,114850,4
RTS,0,240506,123501,114850,1
RTS,0,240506,123501,114840,3
RTS,0,240506,123501,114840,4
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114840,2
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114840,2
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114840,2
RTS,0,240506,123501,114840,3
RTS,0,240506,123501,114830,1
RTS,0,240506,123501,114830,3
RTS,0,240506,123501,114830,1
RTS,0,240506,123501,114830,1
RTS,0,240506,123501,114830,1
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114830,1
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114840,2
RTS,0,240506,123501,114840,1
RTS,0,240506,123501,114830,1
RTS,0,240506,123501,114820,1
RTS,0,240506,123501,114820,1
RTS,0,240506,123502,114830,1
RTS,0,240506,123502,114820,2
RTS,0,240506,123502,114840,2
RTS,0,240506,123502,114840,1
RTS,0,240506,123502,114840,1
RTS,0,240506,123506,114840,1
RTS,0,240506,123506,114840,1
RTS,0,240506,123506,114840,1
RTS,0,240506,123506,114840,2
RTS,0,240506,123506,114840,1
RTS,0,240506,123506,114840,1
RTS,0,240506,123506,114840,4
RTS,0,240506,123506,114850,4
RTS,0,240506,123506,114850,1
RTS,0,240506,123507,114850,1
